username,text
JoeBiden,"We're in the teeth of this crisis, and we need to take immediate action to get the virus under control. That's why... https://t.co/ovOtIYGCjV"
JoeBiden,"Today, in a bipartisan vote, the House voted to impeach and hold President Trump accountable. Now, the process cont... https://t.co/BReZ8t0gO0"
JoeBiden,Ambassador Samantha Power is a world-renowned voice of conscience and moral clarity--challenging and rallying the in... https://t.co/OyZ8P13yrB
JoeBiden,"RT @Transition46: President-elect Biden has nominated Ambassador Samantha Power as USAID Administrator.

A leading voice for humane and pri..."
JoeBiden,My number one priority is getting people vaccinated as quickly as we can to get our country back on track. https://t.co/JLY1DntIlR
JoeBiden,"It's long past time to raise the minimum wage, so hardworking people earn at least $15 an hour. 
 
I hope that Demo... https://t.co/GjNx8dwly7"
JoeBiden,"I urge every American to:

- Wear a mask
- Stay socially distanced
- Avoid large indoor gatherings

We can save cou... https://t.co/2zzQXfOqfY"
JoeBiden,"Getting America vaccinated will be one of the greatest operational challenges we've ever faced, but my administrati... https://t.co/8UMEgFSNbc"
JoeBiden,"Folks, I just received the second dose of my COVID-19 vaccine -- and just like the first dose, it was safe, quick, a... https://t.co/T6MiwE0M50"
JoeBiden,The work of the next four years must be the restoration of democracy and the recovery of respect for the rule of la... https://t.co/OEhpbkmiuy
JoeBiden,I'm asking Ambassador Bill Burns to lead the Central Intelligence Agency because he's dealt with many of the thorni... https://t.co/gfz5zp23Bv
JoeBiden,RT @Schwarzenegger: My message to my fellow Americans and friends around the world following this week's attack on the Capitol. https://t.c...
JoeBiden,"$600 is simply not enough when you have to choose between paying rent or putting food on the table.
 
We need $2,000 stimulus checks."
JoeBiden,"I am proud that we have finished naming the members of our Cabinet.
 
It's a Cabinet that looks like America and ta... https://t.co/ceC4USK4Tb"
JoeBiden,"In 10 days, we move forward and rebuild -- together."
JoeBiden,The bottom line is we need to provide immediate relief for working families and businesses. Now. https://t.co/syaHTaX3O4
JoeBiden,"Our president is not above the law. 

Justice serves the people -- it doesn't protect the powerful."
JoeBiden,"From the most inequitable economic and jobs crisis in modern history, my jobs team will help us build back better w... https://t.co/jgzWFwx2OV"
JoeBiden,My administration will get right to work distributing emergency aid swiftly and equitably. Our focus will be on the... https://t.co/aDt1sO6DNt
JoeBiden,.@GabbyGiffords -- Your perseverance and immeasurable courage continue to inspire me and millions of others. I pledg... https://t.co/jUF8H0wAbd
JoeBiden,"Ten years ago today, in Tucson, Arizona, six innocent lives were taken away by a senseless and brutal act of violen... https://t.co/uXkn6ke2db"
JoeBiden,We need to build a new American economy where everyone enjoys a fair return for their work and an equal chance to g... https://t.co/QIlgMrb358
JoeBiden,"We need to restore the honor, the integrity, and the independence of the Department of Justice in this nation -- and... https://t.co/S0uSg2zMkk"
JoeBiden,I'm proud to nominate Judge Merrick Garland for Attorney General of the United States. https://t.co/xBR5PAN2wH
JoeBiden,"For the past four years, President Trump has unleashed an all-out assault on the institutions of our democracy.

Ye... https://t.co/TDhfSvps7t"
JoeBiden,"This team shares my belief that the middle class built this country and that unions built the middle class.

They w... https://t.co/tBqmA4N4V7"
JoeBiden,"RT @Transition46: Our jobs team's mission is clear: execute the Build Back Better agenda.

They will work to dig us out from the worst, mos..."
JoeBiden,No one can tell me that if it had been a group of Black Lives Matter protestors yesterday that they wouldn't have b... https://t.co/wTkIGHwChh
JoeBiden,Merrick Garland will serve as the Attorney General of the United States -- not as my personal lawyer.
JoeBiden,"What we witnessed yesterday was not dissent -- it was disorder. 

They weren't protestors -- they were rioters, insur... https://t.co/5D3j5ox80f"
JoeBiden,It's time for a Department of Justice that serves the interests of the people -- not a presidency. Tune in as I intr... https://t.co/J0wyesJCJ5
JoeBiden,"Our nominees for the Justice Department will restore the independence of the Department, so it serves the interests... https://t.co/I9unVVt0UJ"
JoeBiden,"RT @Transition46: This team will work to move us closer to the American ideal of equal justice under law. 

They will work to restore indep..."
JoeBiden,"Today is a reminder, a painful one, that democracy is fragile. To preserve it requires people of good will, leaders... https://t.co/0mJWGvksK4"
JoeBiden,"Through war and strife, America has endured much. And we will endure here and prevail now. https://t.co/OvNOV0ogWG"
JoeBiden,"Our way is plain: It is the way of democracy -- of lawfulness, and of respect -- respect for each other, and for our nation."
JoeBiden,America is so much better than what we're seeing today.
JoeBiden,I call on President Trump to go on national television now to fulfill his oath and defend the Constitution by deman... https://t.co/0EtvVBfAkX
JoeBiden,Let me be very clear: the scenes of chaos at the Capitol do not represent who we are. What we are seeing is a small... https://t.co/MfIJhp0lky
JoeBiden,RT @Transition46: President-elect Biden addresses the nation: https://t.co/BXM3SZK25R
JoeBiden,I called Reverend Warnock and Jon Ossoff this morning to congratulate them on their hard-fought campaigns. Georgia... https://t.co/aAvWNFiFBq
JoeBiden,"RT @Transition46: Readout of President-elect Biden's briefing on COVID-19 response and vaccination strategy: 

https://t.co/epetoF8NyT http..."
JoeBiden,"Stay in line, Georgia. If you're in line at your polling place by 7 PM, you can vote."
JoeBiden,"Georgia voters: If you're voting in the county where you're registered, you're entitled to ask for a provisional ba... https://t.co/fIHqVYJuPr"
JoeBiden,"Georgia -- If you elect @ReverendWarnock and @Ossoff, we can break the gridlock that has gripped Washington.

We'll... https://t.co/pPE2FXrmVU"
JoeBiden,"Georgia -- If you have any questions today while voting, reach out to the Voter Protection Hotline: 1-888-730-5816"
JoeBiden,"Georgia -- The nation is looking to you to lead us forward. 

The power is in your hands: https://t.co/RIJ1L4B5o9 https://t.co/BhZ3Mcfozm"
JoeBiden,"Go vote, Georgia!

https://t.co/RIJ1L4B5o9"
JoeBiden,I'm asking you to give everything you've got for one more day -- because that one day can change America.... https://t.co/8O1LM2Qw5m
JoeBiden,"In America, politicians can't assert, take, or seize power.

It has to be given by the American people.

We can't e... https://t.co/ObWXYNTVtK"
JoeBiden,"The debate over $2,000 isn't some abstract debate in Washington. It's about real lives.

Hardworking Americans need... https://t.co/qAQwpuRYrk"
JoeBiden,"With just one day to go until the Georgia Senate runoffs, I'm in Atlanta to get out the vote. Tune in. https://t.co/I4MBUj0g3o"
JoeBiden,"One day left, folks. I'm on my way to Georgia to help send @ReverendWarnock and @Ossoff to the Senate. See you soon, Atlanta!"
JoeBiden,"Georgia -- If you haven't returned your absentee ballot yet, drop it off at a drop box in your county today.

If you... https://t.co/fJ3rTcXMgx"
JoeBiden,RT @Transition46: Statement by President-elect Biden on Nancy Pelosi's reelection as Speaker of the House: https://t.co/m6u6BwFlRj
JoeBiden,The Senate swearing-in ceremony was always one of my favorite parts of the job as Vice President. Congratulations t... https://t.co/dCuKngXvyp
JoeBiden,"With just two days to go until the Georgia Senate runoffs, @KamalaHarris is in Savannah firing up folks to get out... https://t.co/TPpwbxe1Vj"
JoeBiden,"Here's my promise to you: I'll be a president for all Americans. Whether you voted for me or not, I'll wake up ever... https://t.co/rk2bjhYIRd"
JoeBiden,"Floyd Little and I were students at Syracuse University together. And over the years, I got to know the man behind... https://t.co/p6Cyw20clu"
JoeBiden,"Mask up, folks."
JoeBiden,"It's the final weekend before the Georgia Senate runoffs, which means we have just a few days left to do everything... https://t.co/JMuwRAEGr6"
JoeBiden,Let me be clear: The Biden-Harris Administration will spare no effort to make sure people are getting vaccinated. https://t.co/FfppocXufa
JoeBiden,Here's to 2021. https://t.co/9HAQOSWgvO
JoeBiden,RT @NYRE: Here is the last interview for President-Elect @JoeBiden and future First Lady @DrBiden in 2020!  #RockinEve https://t.co/wcSnl...
JoeBiden,"In 2021, we're going to build a brighter future. https://t.co/YjzT7aw5zQ"
JoeBiden,"The challenges we face as a nation will not disappear overnight, but as we look forward to the start of a new year,... https://t.co/15LEy6sesJ"
JoeBiden,We have less than one week to do everything in our power to help Jon Ossoff and Raphael Warnock win their Senate ru... https://t.co/01mCU4ur94
JoeBiden,"Georgia -- Today is your last chance to vote early ahead of next week's Senate runoffs. 

Confirm your polling locat... https://t.co/qqSqHOCU3z"
JoeBiden,The next few weeks and months are going to be a very tough period for our nation -- maybe the toughest of the whole... https://t.co/qVfkXkbRMs
JoeBiden,"With just over 20 days until Inauguration Day, there's never been a better time to stock up on @BidenInaugural gear... https://t.co/XEGaE3VF8v"
JoeBiden,"We can save 60,000-100,000 lives in the weeks and months ahead if we step up together.

Wear a mask. Stay socially... https://t.co/bblNvzyRqu"
JoeBiden,RT @KamalaHarris: Getting the COVID-19 vaccine will save your life. I have absolute confidence in our scientists and look forward to gettin...
JoeBiden,"We're going to make sure vaccines are free of charge.

And we're going to ensure they are distributed equitably, so... https://t.co/a51aGwJbT2"
JoeBiden,RT @Transition46: President-elect Biden has nominated @kath_hicks as Deputy Secretary of Defense and @ColinKahl as Under Secretary of Defen...
JoeBiden,"After ten months of the pandemic, we still don't have enough testing. It's a travesty.

We need to scale up testing... https://t.co/BVTxYnIjdB"
JoeBiden,"Once in office, I will be asking the American people to wear a mask for the first 100 days of my administration. No... https://t.co/3vJd349IZe"
JoeBiden,Tune in as I deliver remarks on the ongoing COVID-19 crisis and what my administration will do to get this virus un... https://t.co/ryXSvrq2FD
JoeBiden,Leading by example. https://t.co/B4fHm6xUAv
JoeBiden,"One week, Georgia.

Vote early, and let's flip the Senate: https://t.co/RIJ1L4juwB https://t.co/pF3Z740HYn"
JoeBiden,Meeting the most daunting threats of our time requires American engagement and leadership -- but none of them can be... https://t.co/RUPEIg8fD1
JoeBiden,"This year, we've painfully learned the cost of being unprepared for a pandemic.
 
If we aren't investing with our p... https://t.co/Wy7HaCEvgn"
JoeBiden,"Right now, my team isn't getting all the information that we need from the outgoing administration in key national... https://t.co/pRaOeA7DX2"
JoeBiden,"This afternoon, I was briefed by members of my national security and foreign policy agency review teams. Tune in as... https://t.co/iV6szrJfwT"
JoeBiden,"Folks, there's just over one week until the Georgia Senate runoffs. With the races neck and neck, we need your help... https://t.co/CC60n7rNLx"
JoeBiden,We've gotten through tough times before in this nation -- and we'll get through them again. https://t.co/ulSsFLgNei
JoeBiden,From COVID-19 and the economy to climate change and racial justice -- our nation is facing four historic crises at o... https://t.co/vuEA6Pw4Vq
JoeBiden,To all the health care workers on the front lines of this fight -- thank you. You are true heroes.
JoeBiden,"After a year of pain and loss, it's time to unite, heal, and rebuild."
JoeBiden,Jill and I send our heartfelt wishes to everyone celebrating Kwanzaa. We hope these days of reflection on the seven... https://t.co/lkoDY5be3C
JoeBiden,"From our family to yours, Merry Christmas and Happy Holidays. https://t.co/NzVEFFfrG1"
JoeBiden,We take holiday traditions very seriously in the Biden family. https://t.co/I7L6sGkkHN
JoeBiden,"I know how hard it is to forego holiday traditions -- but it is so very important. Please wear masks, limit the size... https://t.co/nTTaceJfdH"
JoeBiden,To Linda -- and everyone out there who's hurting or struggling -- keep the faith. https://t.co/pXDHmzvYQ8
JoeBiden,RT @DrBiden: Happy Birthday Dr. Fauci  https://t.co/fhdVvtHvvy
JoeBiden,"No matter how you're celebrating this year, Champ and Major wish you a Merry Christmas. https://t.co/SrZBT4vmpP"
JoeBiden,Every student must be equipped to thrive in the economy of the future. Every educator needs resources to do their j... https://t.co/7iElcWw0VW
JoeBiden,"In the 21st century, twelve years of school isn't enough. That's why under the Biden-Harris plan, community college... https://t.co/E5FoVr5Tfc"
JoeBiden,We need to make sure every child in this nation has access to a good education -- regardless of zip code or disabili... https://t.co/Djm5EUf8oR
JoeBiden,"It's long past time we pay teachers what they deserve.  

The work they do is of extreme national importance -- and... https://t.co/PFOjoLqCPD"
JoeBiden,"Here's the simple truth: Our darkest days in this battle against COVID are ahead of us -- not behind us.  
 
We need... https://t.co/WNAuxQhNNw"
JoeBiden,"With Dr. Miguel Cardona leading the way, we're going to ensure every student in this country receives a high-qualit... https://t.co/NjsZnFpXTy"
JoeBiden,This cybersecurity attack happened on Donald Trump's watch. But rest assured that even if he does not take it serio... https://t.co/WfYn2KVixh
JoeBiden,"Yesterday, in an effort to instill confidence in the vaccine, I had my shot administered in public. 
 
I have absol... https://t.co/BvJFqcxn2G"
JoeBiden,"RT @Transition46: Dr. Miguel Cardona has been nominated by the president-elect to lead the Department of Education. 

As a former public sc..."
JoeBiden,"An educator will lead our Department of Education.

I am proud to nominate Dr. Miguel Cardona to ensure our teacher... https://t.co/JKTcd9TdZm"
JoeBiden,"In the first 100 days of my administration, we will:

- Ask all Americans to mask up
- Administer 100 million vacci... https://t.co/C9iq6LPLFV"
JoeBiden,Tune in as I deliver remarks ahead of the holiday. https://t.co/NScn1mPn0P
JoeBiden,"Ten years ago today, I joined President Obama as he signed the repeal of Don't Ask, Don't Tell into law. Thanks to... https://t.co/NRIBvNLBDx"
JoeBiden,"I applaud this relief package, but our work is far from over. Starting in the new year, Congress will need to immed... https://t.co/AMWRpFYDKN"
JoeBiden,"Today, I received the COVID-19 vaccine.

To the scientists and researchers who worked tirelessly to make this possi... https://t.co/j9Dn8fVkO6"
JoeBiden,I know you're probably tired of hearing about politics after this year. But with just 15 days left until the Georgi... https://t.co/b7xoSlj6Fa
JoeBiden,"Tune in as @KamalaHarris rallies voters in Columbus, Georgia, ahead of the January Senate runoffs. https://t.co/MZjZOfZFt7"
JoeBiden,Georgia -- Your vote has the power to change the future of this country. Don't wait to use it. Make your plan to vot... https://t.co/Yj3MKVEZ7F
JoeBiden,"One month, folks. https://t.co/wSuscy3dSN"
JoeBiden,"As the first Native American Cabinet Secretary in our nation's history, Congresswoman Haaland will be a true stewar... https://t.co/UMt8j6Gkz9"
JoeBiden,"In one month, we begin to heal."
JoeBiden,"As president, I'll put America on a path to achieve a carbon-pollution free electricity sector by 2035 -- a path tha... https://t.co/RemvX1lW4r"
JoeBiden,I believe that every American has a fundamental right to breathe clean air and drink clean water. https://t.co/f6FfFlCWLG
JoeBiden,"When it comes to the existential threat of climate change, we have no time to lose. This team will be ready on day... https://t.co/wGqdujmL69"
JoeBiden,"Together, we're going to tackle the threat of climate change head-on and create millions of good-paying, union jobs. https://t.co/OMU4DiWLMT"
JoeBiden,"On day one, my administration will rejoin the Paris Agreement and put America back in the business of leading the world on climate change."
JoeBiden,We need to meet the threat of climate change with the urgency it demands -- and seize the opportunity to build back... https://t.co/YZTcmZJy4g
JoeBiden,"Folks, there are less than three weeks until the Georgia Senate runoffs and we need to ensure @ossoff and... https://t.co/ZVAkzBtnaX"
JoeBiden,Let me be clear: The United States of America has always set an example for the world for the peaceful transition o... https://t.co/VJ2jVSJjX4
JoeBiden,"We have no time to waste to confront the climate crisis, protect our air and water, and deliver justice to communit... https://t.co/0hXAPAnRkh"
JoeBiden,"RT @Transition46: The undeniable reality of climate change is taking a toll on lives and livelihoods across the country. 

This team will l..."
JoeBiden,"I always know malarkey when I see it, and I'm looking forward to joining @StephenAtHome tonight.

Make sure to tune... https://t.co/mskgo1AXak"
JoeBiden,"I'm prepared to sign a COVID relief package on day one, but I need @ReverendWarnock and @ossoff in the Senate to ge... https://t.co/hUXLtoxnPU"
JoeBiden,"Millions of people are out of work. Small businesses are closing. People are struggling to pay their bills, stay in... https://t.co/IWuc14XiqN"
JoeBiden,"When I think of climate change, I think about jobs. Good-paying, union jobs that put Americans to work, make our ai... https://t.co/9yVEgKulUv"
JoeBiden,"In this battle for the soul of America, democracy prevailed."
JoeBiden,".@KamalaHarris and I are building a historic Cabinet.

A Cabinet that looks like America and taps into the best of... https://t.co/sRbOYUw1CH"
JoeBiden,".@PeteButtigieg has the perspective of a mayor that solves problems and brings people together.

He's got the visio... https://t.co/zomhZPSmKs"
JoeBiden,"As tough as this moment is in the country, as dark as these days of winter seem, I am still more optimistic about t... https://t.co/UKGrDYyJlM"
JoeBiden,Mayor @PeteButtigieg is a barrier-breaking public servant with a track record of forward-thinking leadership. Tune... https://t.co/8vJzYKOX5N
JoeBiden,"With @ossoff and @ReverendWarnock in the Senate, the doors of promise and progress will open in Washington.... https://t.co/x8JoSxVQ4W"
JoeBiden,From the economy to criminal justice to climate change -- there's so much we can get done. But we need senators who... https://t.co/6tlrM7yQUw
JoeBiden,"Mayor @PeteButtigieg is a leader, patriot, and problem-solver. He speaks to the best of who we are as a nation.

I... https://t.co/6phYOS067R"
JoeBiden,"The future of health care, the economy, and the planet are all on the line. We've got to win Georgia and flip the S... https://t.co/oI4s9hE2WH"
JoeBiden,"With early voting underway and just three weeks until Election Day, I'm in Atlanta to encourage folks to get out an... https://t.co/eHyqH9SuKq"
JoeBiden,"RT @TeamJoe: To each and every member of #TeamJoe -- thank you. This was your victory, and we couldn't have done it without you. https://t.c..."
JoeBiden,"I'm looking forward to being back in Georgia this afternoon to rally voters ahead of the Senate runoffs. See you soon, Atlanta!"
JoeBiden,Health care is personal to me -- and I'll always fight to ensure folks like Xiomara are protected and have access to... https://t.co/3cp74HJE1Q
JoeBiden,"As I said throughout the campaign: I will be a president for all Americans.

I will work just as hard for those of... https://t.co/uUmeLhjqGI"
JoeBiden,"Today, the members of the Electoral College cast their votes for president and vice president.

And once again, the... https://t.co/2pe4dPk0KD"
JoeBiden,What beats deep in the hearts of the American people is this: Democracy. https://t.co/jVM7Zc3qWP
JoeBiden,"In America, politicians don't take power -- the people grant it to them. 

The flame of democracy was lit in this na... https://t.co/vgfKFYzW9m"
JoeBiden,"It's official, folks. Tune in as I deliver remarks on today's electoral college vote certification and the strength... https://t.co/Yv79wRwlJy"
JoeBiden,I'm forever humbled by the fact that 5.7 million people chipped in to power our campaign to victory. And to thank e... https://t.co/YVuFIN9wPs
JoeBiden,"Folks, tomorrow is the last day of open enrollment for 2021 coverage. Head to https://t.co/3CYKhP8ZoR today to find... https://t.co/fKlwAbdkyh"
JoeBiden,Georgia -- in-person early voting starts today. Head to https://t.co/RIJ1L4juwB to find all the information you need... https://t.co/nmVBnzmzzh
JoeBiden,"There have been plenty of thoughts and prayers in the years since, but we know that is not enough. Together, with m... https://t.co/G0ZxV0brVA"
JoeBiden,I think about how that day eight years ago was the saddest day we had in the White House. Twenty first-graders. The... https://t.co/T1oh7BCs62
JoeBiden,"To the families, loved ones, and broken and healing hearts of Sandy Hook, I know. No matter how long it's been, eve... https://t.co/JsxWg0PsHW"
JoeBiden,Stay hopeful -- brighter days lie ahead. https://t.co/rEY4b7TGBf
JoeBiden,Science will always be at the forefront of my administration.
JoeBiden,Grassroots donors were the backbone of my campaign. And to thank you for everything you did to win this battle for... https://t.co/D846jH3nG7
JoeBiden,"We're in the teeth of the COVID-19 crisis right now, and this nation needs presidential leadership.

Leadership tha... https://t.co/aoBhxVSFOm"
JoeBiden,"For your family, neighbors, and country -- wear a mask. https://t.co/tTYxY6D0YA"
JoeBiden,RT @Transition46: Wearing a mask isn't about politics--it's science. https://t.co/InZBj4WkKj
JoeBiden,"We may be physically apart during these difficult times, but you're not alone. Take a few minutes today to reach ou... https://t.co/K9M07v0D2w"
JoeBiden,Congress needs to act now on a COVID relief package. The American people can't wait. https://t.co/NCZADDAKDd
JoeBiden,"Wear a mask. 
 
It's the easiest thing you can do to reduce COVID cases, hospitalizations, and deaths.

It's not a... https://t.co/srg9yqSmZb"
JoeBiden,"My first 100 days won't end COVID-19, but we can slow the spread, save lives, and get back to our lives with our lo... https://t.co/BfI3BUXuKd"
JoeBiden,"Under a Biden-Harris Administration, we will rejoin the Paris Agreement on day one and lead the world in the fight... https://t.co/fCYRFl7HOL"
JoeBiden,"Five years ago today, the world gathered to adopt the Paris Agreement on climate change.

And in 39 days, the Unite... https://t.co/D8uxU4XxYh"
JoeBiden,"This team will meet the unique and challenging moment we're facing as a nation. They bring deep experience, bold ne... https://t.co/04FOLQ0SmI"
JoeBiden,There are just a few days left of Obamacare's open enrollment for 2021 coverage. Don't wait -- visit... https://t.co/NoKKNRqxzj
JoeBiden,"Beating COVID-19 will take everyone doing their part.

Wear a mask. Social distance. Limit travel over the holidays... https://t.co/zRNEuarl22"
JoeBiden,"From Housing and Urban Development to Veterans Affairs -- this team is where the rubber meets the road, and they're... https://t.co/ynD8WlfnrR"
JoeBiden,"It's time to get back to a government of the people, for the people, by the people. That's how we can move forward... https://t.co/Aw8yOQD2z5"
JoeBiden,I'm honored to be Person of the Year with @KamalaHarris and grateful to be on this list with so many extraordinary... https://t.co/sOCjIqBlpA
JoeBiden,"Yesterday marked another tragic, preventable milestone in our fight against COVID-19, but this news is a bright lig... https://t.co/XZuBv7IE0c"
JoeBiden,"Folks, we just added new items to the @BidenInaugural store that I know you won't want to miss. Head to... https://t.co/JRJUbQChlH"
JoeBiden,"RT @KamalaHarris: From our family to yours, happy Hanukkah! May this season of celebration bring you light and joy out of darkness. https:/..."
JoeBiden,"As Hanukkah begins, Jill and I send our warmest wishes to everyone celebrating in the United States and around the... https://t.co/ROxwm83Je9"
JoeBiden,We must prepare to meet the challenges of the future -- not keep fighting the wars of the past. https://t.co/MI4uXHUyKG
JoeBiden,The Georgia Senate runoffs are crucial -- it's why I'll be traveling there next Tuesday. But we all need to do our p... https://t.co/sAvEEGeoea
JoeBiden,"This group will do critical work on behalf of every American.

Their jobs are where rubber meets the road -- where g... https://t.co/w3hKTtbgTC"
JoeBiden,"RT @Transition46: Working families, veterans, farmers and producers, and those fighting for their place in the middle class will have partn..."
JoeBiden,"As the United States works to advance human rights around the world, we must also recognize that our task begins he... https://t.co/km9u7oFnFP"
JoeBiden,"I have worked closely with Secretary-designate Lloyd Austin. He is the definition of duty, honor, and country. I kn... https://t.co/NTE31jS7T3"
JoeBiden,"Secretary-designate Lloyd Austin is feared by our adversaries, respected by our allies, and beloved by the men and... https://t.co/yowXmleE6B"
JoeBiden,"RT @Transition46: Our national security team will be relentless in keeping our country safe, with a vision on how to tackle the most pressi..."
JoeBiden,"This pandemic is one of the toughest challenges America has ever faced.

But I know that together we will overcome... https://t.co/vVghx76YoZ"
JoeBiden,"Throughout his lifetime of dedicated service, General Austin has demonstrated exemplary leadership, character, and... https://t.co/Q9GONAcPsV"
JoeBiden,This health team is made up of world-class experts at the top of their fields who are ready on day one to get the p... https://t.co/5p1IVPowyX
JoeBiden,"On day one, I'll sign an executive order to require masks everywhere I can. https://t.co/ixUbTwHhPk"
JoeBiden,"Out of our collective pain, we will find our collective purpose: to control the pandemic, to save lives, and to heal as a nation."
JoeBiden,"Dr. Fauci is trusted, a truth teller, and a patriot. I'm grateful he'll be a key member of my COVID team as we work... https://t.co/uROVGAliMg"
JoeBiden,"Today, I'm announcing key COVID-19 priorities for the first 100 days of my administration:

- Everyone wears a mask... https://t.co/O1qTUj1X9c"
JoeBiden,"I know General Austin. I trust him. Because I know how he reacts under pressure.

When ISIS emerged as a terrorist... https://t.co/G6UStVDcZS"
JoeBiden,In the many hours we've spent together in the Situation Room and with our troops--I've witnessed General Austin's ch... https://t.co/J0QVsIcsPy
JoeBiden,"I need a team that's ready on day one to contain the pandemic and ensure everyone has access to quality, affordable... https://t.co/wnj8VDvtPz"
JoeBiden,"Chuck Yeager redefined the possible. Where others saw limits, he saw opportunity and never stopped pushing the boun... https://t.co/rf5FAqdXKD"
JoeBiden,"There has never been anyone more qualified to be Treasury Secretary than Janet Yellen. Period.

I trust her knowled... https://t.co/lP6LD733Sk"
JoeBiden,"Paul Sarbanes and I served together on the Foreign Relations Committee for 30 years. There was no one sharper, more... https://t.co/mVgp4XtuqB"
JoeBiden,"Today, we remember those we lost at Pearl Harbor 79 years ago -- and we salute those who answered duty's call with s... https://t.co/MDkOtWAoXK"
JoeBiden,Dr. Fauci isn't just one of our foremost experts on combating viruses--he is a good man and a tireless public servan... https://t.co/0UXMxBMUQ5
JoeBiden,"Georgia -- Today is your last day to register to vote in the January runoff. 

Head to https://t.co/RIJ1L4juwB to ge... https://t.co/8GupvXSNZL"
JoeBiden,This team of world-class medical experts and public servants will be ready on day one to implement a full governmen... https://t.co/pxcGpzjdYA
JoeBiden,"RT @Transition46: Our health team will be ready to combat our most pressing health challenges: containing the pandemic, tackling inequity,..."
JoeBiden,I promise you this: I will spare no effort -- or commitment -- to end this pandemic.
JoeBiden,"The dreams of too many Americans have been deferred for too long. 

We must make the promise of this nation real fo... https://t.co/AT0LkFjRTE"
JoeBiden,"With COVID-19 cases rising across the nation, we need to ramp up our production of personal protective equipment. W... https://t.co/ZWFhCT2hqb"
JoeBiden,"I know times are tough, the challenges are daunting, but I know we can do this.

We can create an economic recovery... https://t.co/5vacVBFNkJ"
JoeBiden,"My dad used to say, ""Joey, I don't expect the government to solve my problems. But I expect it to understand my pro... https://t.co/bEYuuvwIGN"
JoeBiden,"If Congress and President Trump fail to act by the end of December:

- 12 million Americans will lose unemployment... https://t.co/FpKabuglxf"
JoeBiden,"Our country is in the middle of a dramatic spike in COVID-19 cases. Please wear a mask, keep social distancing, and... https://t.co/UGmOj2otDK"
JoeBiden,"With less than 50 days until Inauguration Day, now is the perfect time to stock up on gear to celebrate. Head to... https://t.co/hXgqFKEsq6"
JoeBiden,"On the day I'm inaugurated, I'll call on the public to wear a mask for 100 days.

Let's keep our fellow Americans s... https://t.co/YMuu3H8M2m"
JoeBiden,"To everyone who is struggling, I promise you help is on the way. https://t.co/uDcagQAJd2"
JoeBiden,I nominated @neeratanden to lead OMB because she's a brilliant policy mind with experience across government. She w... https://t.co/vhpByCf56S
JoeBiden,Tune in as I deliver remarks on the final jobs report of 2020 and the state of our economy. https://t.co/JEvoHosVGv
JoeBiden,"As soon as Dr. Fauci declares we have a safe vaccine, I'll take it. https://t.co/A3peYhhOvR"
JoeBiden,"RT @Transition46: Families across this country need help now.

President-elect Biden will work tirelessly to ensure that families come out..."
JoeBiden,"Georgia -- Our work isn't over yet.

Register to vote by December 7th, and let's flip the Senate:... https://t.co/Pz9aABCT45"
JoeBiden,It's time we reward hard work in America -- not just wealth.
JoeBiden,"On this International Day of People with Disabilities and every day of the Biden-Harris administration, we'll be fu... https://t.co/dz9AYMohs4"
JoeBiden,"RT @Transition46: If we are going to tackle the climate crisis, then solutions must be woven into every aspect of our economic policy.

Bri..."
JoeBiden,"Once a vaccine is ready and approved, @KamalaHarris and I are going to ensure it's distributed equitably, efficient... https://t.co/mwGNyaK79m"
JoeBiden,"Yesterday, I spent the afternoon hearing from workers and small business owners on the economic impact COVID-19 has... https://t.co/mHBoMBr1rH"
JoeBiden,"RT @Transition46: .@NeeraTanden understands the struggles that millions of working Americans are facing because she has lived them.

As hea..."
JoeBiden,With this team -- and others who we'll add in the weeks ahead -- we'll create a recovery for all and get this economy... https://t.co/WNVcxYHhHx
JoeBiden,"Let us begin the work to heal, unite, and rebuild an economy for all Americans. https://t.co/mEurf9Obdf"
JoeBiden,We're facing the worst economic crisis since the Great Depression -- and Americans need immediate relief. Tune in fo... https://t.co/8zFT7sedmu
JoeBiden,"Congratulations to the newest United States Senator @SenMarkKelly. I know he'll serve the people of Arizona well, a... https://t.co/Z1zvoqCFCR"
JoeBiden,"From the most unequal economic and jobs crisis in modern history, we can build a new American economy that works fo... https://t.co/DQd49dGzlC"
JoeBiden,"Today, I was proud to announce key nominations and appointments for critical economic positions in the Biden-Harris... https://t.co/obhgT0YYWg"
JoeBiden,RT @Transition46: Statement by President-elect Biden on the U.S. Supreme Court case on the Census. https://t.co/9sFp4pIlJt
JoeBiden,"RT @KamalaHarris: Rosa Parks sparked a movement on this day in 1955 when she refused to give up her bus seat. Today, let's honor her legacy..."
JoeBiden,"This World AIDS Day, Jill and I join with communities around the globe to remember those we've lost. Because of the... https://t.co/HUQrfuFyGf"
JoeBiden,50 days until we make history and can call @KamalaHarris Madam Vice President. https://t.co/bozdb0szND
JoeBiden,My message to everyone struggling right now is this: Help is on the way.
JoeBiden,We need to deliver immediate relief for the American people and build our economy back better than ever. Tune in as... https://t.co/VAtFvzAg2U
JoeBiden,.@TTDAFLCIO President Larry Willis was a relentless champion for working families. Jill and I are keeping his loved... https://t.co/Qbii3H2dYb
JoeBiden,Jill and I send our best wishes to everyone celebrating the Hmong New Year. Things look a little different this yea... https://t.co/q1qUpSqXWL
